"method1" "method2"
531.3953 2094.681
964.8535 2731.38143333333
1157.123 3234.727
2658.422 4924.33066666667
2408.916 2239.06186666667
1041.299 3146.85026666667
948.0374 1400.7965
2295.635 3123.99836666667
1345.024 2039.02663333333
2092.309 1825.91646666667
2288.889 2535.53643333333
1624.106 964.4824
1686.342 3994.2382
6250.274 4303.38376666667
5716.647 4453.5149
2906.181 1303.9428
333.4857 1644.34926666667
1590.491 6174.12653333333
658.1961 564.148066666667
2363.101 3185.12343333333
1729.882 1575.89786666667
1590.592 1430.2707
1188.122 8731.9376
1299.277 1312.87163333333
652.5434 1383.84663333333
1247.189 1059.19443333333
335.1216 1144.41143333333
2817.563 2643.85286666667
2165.69 946.146933333333
1445.759 3739.39903333333
1206.734 1702.83673333333
3660.155 2049.3206
1076.594 2753.2004
23504.32 27015.105
1464.991 3692.82093333333
1607.098 3075.241
1415.946 3825.49266666667
3319.065 6241.678
4514.515 3991.93576666667
13245.62 37062.7981
1681.5 4508.82773333333
977.7923 1784.89963333333
942.5144 1068.4626
7248.622 4948.91973333333
1287.617 3467.4753
2655.877 2656.7179
15271.45 22719.2566666667
3580.091 3467.33183333333
1725.836 1472.96563333333
1222.656 1082.64733333333
4524.923 9800.37303333333
670.9892 1245.81346666667
3688.018 3462.63806666667
2933.026 2898.02483333333
2599.663 1783.35643333333
2193.172 2383.26183333333
1036.961 2305.32773333333
31165.64 39434.4997
365.3457 742.060833333333
3112.573 913.7304
1500.768 3812.33176666667
1168.967 1474.1544
4149.736 3546.49243333333
1879.299 3057.1745
780.6318 1173.61363333333
403.8252 3146.14156666666
1446.397 2521.65733333333
1084.612 1093.93716666667
19723.81 13684.1509333333
3479.219 3881.87193333333
667.1891 432.781866666667
1817.936 971.4393
1586.668 783.223833333333
1100.697 2685.7505
832.4515 533.518366666666
575.7491 362.072033333333
31743.72 27635.8001666667
29930.4 28772.0932666667
677.7398 1845.14176666667
2031.726 4242.6221
1716.943 3323.70723333333
2721.193 3508.7099
2852.898 2871.0736
3712.533 7648.75726666666
3498.165 3143.25756666667
49657.36 52795.5802
13017.85 19026.5714
1730.355 3442.5428
3087.599 7229.56136666666
1210.546 456.1678
3949.684 4494.63116666667
2200.633 2741.3676
937.7288 2779.94476666667
4785.843 5771.96933333333
1208.392 1276.21293333333
1496.233 858.391366666667
898.6581 384.831066666667
741.5441 2625.7408
3775.83 2930.96523333333
1138.004 3823.38636666667
1183.471 4163.75023333333
1051.765 4828.35326666667
1235.181 2658.01143333333
14782.72 11610.4865333333
3231.781 5007.70816666666
699.4009 500.601366666667
1962.69 6113.8474
3342.208 3497.253
1838.2 702.7652
3283.248 7872.06516666667
1562.244 4168.9884
4871.713 5343.08626666667
4816.146 6670.542
7616.84 9206.96163333333
774.7574 2190.987
2090.168 1732.25753333333
540.4736 755.007833333333
6376.173 11780.6233333333
3480.327 1879.293
3691.963 6098.0811
935.8207 1368.44776666667
1018.556 1899.03326666667
379.0402 1046.98863333333
572.6099 1866.56773333333
2798.437 6264.14113333333
1226.152 2929.45046666666
1445.993 1272.33923333333
38755.93 67214.7076333333
4282.931 3983.0324
885.1987 1743.02403333333
1465.348 3840.3112
9354.245 2498.68913333333
630.6081 1234.86376666667
890.8067 1304.9078
1748.812 1108.55923333333
710.825 1199.64923333333
750.9452 985.725533333333
1873.198 535.087366666667
1367.263 2451.39006666667
692.6832 956.289833333333
1710.18 5180.883
1776.745 2492.63226666667
1362.963 2879.25416666667
2759.38 5557.8363
752.7634 1213.2237
4072.169 5297.36993333333
3025.387 4701.66023333333
1448.16 893.611566666667
20616.63 16548.6079
2671.215 6198.0659
4803.31 1315.10693333333
2315.769 2872.22806666667
853.7532 1042.31266666667
1407.303 2983.84566666667
943.7196 3530.84083333333
5878.428 3355.06183333333
973.0103 3856.6315
705.0005 456.7305
1751.25 1574.20003333333
2330.995 5706.71473333333
2130.877 1603.1637
18793.24 4909.71773333333
561.6291 5028.67126666666
4857.975 4725.45613333333
2993.69 2274.55073333333
3195.618 6828.77946666667
1312.151 1171.427
1269.239 3507.8958
2903.71 2803.19856666667
5681.333 6954.46723333334
773.3585 1384.02656666667
1319.987 2583.5653
1769.293 1830.38293333333
31387.87 29223.5847
2607.457 3942.3232
960.6255 1639.44026666667
1719.075 3937.49976666667
28433.74 46763.4925
749.9714 467.8005
2129.979 2975.1961
2390.669 2923.6519
1286.294 1320.9747
2074.224 5147.55046666667
1452.159 2825.09653333333
12271.91 18058.3598
404.2161 544.0182
1609.771 2992.2082
4958.271 4532.65616666667
2982.351 4854.3484
2448.154 3279.07233333333
1190.633 1477.64963333333
2754.19 2011.12943333333
1623.244 4416.72836666667
38524.88 21091.0145333333
989.6853 3243.7541
3159.722 1731.28976666667
3976.273 3372.01416666667
1373.821 3313.12206666667
442.9834 1491.73406666667
2447.255 2126.33523333333
963.704 1444.0407
5017.115 7732.6199
2011.749 5994.6009
7327.339 13112.6245666667
1702.833 2693.05993333333
3225.852 2925.12943333333
1349.81 3832.092
39649.18 43684.6750666667
1716.06 988.6149
986.9932 3814.6518
407.8825 2028.8412
992.8841 1822.5021
34720.4 54984.3601333334
598.4122 1493.80533333333
807.6206 1468.90916666667
798.1675 2155.1522
2827.489 2919.15
2459.967 3020.12033333333
33089.51 36732.1636666667
975.4079 2198.14303333333
10249.63 13474.8044
997.5566 1285.50116666667
1546.498 1694.9349
1966.589 1982.0813
11703.77 25416.7763666667
598.2083 2672.42193333333
1140.646 3847.98143333333
4133.58 3987.61433333334
3881.707 2574.40766666667
2798.161 1507.18336666667
1271.292 413.917666666667
1404.514 4439.0611
550.9742 1006.31513333333
726.2137 386.422633333333
9533.193 10901.9468
669.9439 566.004466666667
1030.896 3907.8221
3476.089 4004.9855
2085.609 3792.665
2232.4 6540.38536666667
3632.989 5474.52943333334
4760.206 6688.689
2380.098 5992.19783333333
4777.846 7552.29043333333
1384.044 4994.79686666667
603.3702 2047.46163333333
4835.126 3277.1826
2234.13 663.603166666667
2665.704 3973.85966666667
2161.765 2802.57753333333
986.5241 2313.59446666667
729.3866 719.649666666667
1313.712 5580.53126666667
2608.788 2410.83743333333
2005.852 2116.01126666667
4010.511 3695.07916666667
781.2463 794.065266666667
841.6089 931.716
1036.465 664.310433333333
2816.429 4103.55696666667
42644.89 30984.1023666667
2895.341 3067.3387
744.8727 7101.44913333333
42352.73 57719.3192666667
920.6211 1325.31133333333
1091.655 2771.20063333333
1920.489 3539.46433333333
1463.294 3717.65323333333
1149.108 1960.53403333333
6138.44 9027.50273333333
34704.08 43311.9174
986.103 2473.62293333333
1684.275 520.225133333333
2752.782 3064.46453333333
1186.385 2015.22703333333
656.7946 258.177566666667
2320.541 3352.50386666667
699.3714 694.049366666667
3218.006 2700.17823333333
3341.034 4061.01826666667
4826.677 4591.93833333334
964.2114 2657.58606666667
3410.436 3667.98096666667
1375.222 871.688466666667
5287.901 10900.0411
3805.21 6333.52303333333
5115.739 6625.41423333333
32533.66 31510.1378
2048.868 1502.0679
1693.754 342.414266666667
2238.028 4921.2577
2515.802 4298.92696666667
7737.872 7413.95683333333
2332.245 5990.26386666666
6521.057 1316.26976666667
3880.787 6853.47883333333
1533.28 564.971066666667
4043.749 13370.622
3567.471 2398.0888
1656.948 5422.9356
4057.313 2613.98133333333
1749.119 2534.32246666667
1326.28 4789.6713
3855.572 3766.41673333333
2688.055 5159.97196666666
2132.874 2400.28363333333
560.7967 593.086033333333
5192.482 7562.13633333334
8938.782 14293.0316333333
4850.864 4248.2188
1264.05 1724.97453333333
31049.72 28599.8890333333
4598.904 13925.452
284.841 2043.99903333333
2415.801 3910.8997
6781.265 41343.983
3586.773 4447.9523
1256.758 861.061566666667
1825.085 2561.1231
618.8574 811.132066666667
317.6483 832.805333333333
1210.152 2332.00723333333
2596.455 1610.3922
6821.63 39742.0148666667
3003.054 987.4343
8679.408 3915.5334
3240.628 3630.72636666667
1279.809 3811.74686666667
5804.883 3551.95196666667
793.1265 871.426033333333
1786.831 360.871366666667
3077.899 4743.48436666667
1488.212 1838.49506666667
1432.428 2829.95926666667
3416.793 3902.12076666667
3218.944 2923.0743
833.5127 321.1976
1025.119 966.076266666667
937.8531 2551.30593333333
1924.357 3605.6185
803.239 3288.3664
2177.965 4081.97933333333
1027.337 2508.25063333333
2370.453 900.024366666667
643.7898 1117.57683333333
966.8559 1580.48343333333
3462.008 5147.93756666667
965.0065 637.730533333333
1181.329 3527.74546666667
2658.728 3046.4995
450.9601 1399.59023333333
481.6246 1609.6048
682.6762 1438.24156666667
6103.505 6589.48323333333
626.4887 375.347033333333
1535.195 3777.94786666667
2863.465 2640.688
2525.539 2629.58973333333
3369.426 1961.46186666667
1710.362 1937.37473333333
1843.524 646.647833333333
1453.32 1775.28973333333
9761.424 10827.4887333333
4877.238 2415.5421
3705.52 3765.2261
658.2133 486.9102
2051.396 3353.77126666667
715.1054 3830.63613333334
3890.703 5114.36613333333
3525 6451.32343333333
4381.388 3662.3053
1991.724 6034.8468
3390.36 4424.00876666667
974.6314 3137.93123333333
2512.078 598.717766666667
891.9803 421.037633333333
889.1186 1933.24186666667
1444.594 962.678366666667
2191.145 1482.43426666667
1090.424 5418.89666666667
32233.75 20594.2644666667
2924.058 3786.46503333333
1777.615 3727.81676666667
2478.88 7867.8758
4503.89 4656.8706
251.8893 910.184966666667
4693.126 4179.1789
1855.655 3145.50593333333
1412.31 4695.16583333333
453.8643 2026.68906666667
3512.886 6691.9634
3947.334 3968.88093333333
5990.577 7014.54936666667
11535.37 3503.11893333333
1505.904 963.813966666667
918.8577 1773.367
29689.2 16417.3465666667
1223.779 2361.00776666667
319.5613 1123.8368
15331.98 14391.4013666667
3898.297 7154.19446666666
3106.399 3179.2561
2608.155 2812.69036666667
1068.79 4477.15036666667
941.9409 919.143566666667
2779.88 3464.59886666667
2905.386 3804.44936666667
2529.124 2464.54196666667
2239.248 3335.9503
2680.597 3996.831
4125.504 3900.77766666667
864.8667 1701.29773333333
1978.876 2909.54323333333
5045.701 3704.52376666667
3462.037 2604.81953333333
1980.861 2555.87536666667
1530.008 5739.11576666667
4498.477 1859.2074
1125.333 4859.14646666667
1501.453 1256.8297
538.4862 2682.7937
4734.254 4186.63346666667
1335.091 2999.70633333333
3438.062 3332.93803333333
478.8311 989.580866666667
2709.457 6292.94313333334
1021.397 693.238266666667
1454.32 3250.05993333333
1626.536 3451.24186666667
9707.344 8204.54513333333
1831.596 2159.21023333333
1045.612 1765.4179
503.0946 1459.6092
1373.856 8848.1529
1550.426 4113.57703333333
4947.153 10949.9376
1506.744 2766.109
2360.712 2136.74566666667
1453.839 2784.55993333333
1037.689 2955.65436666667
46022.84 69972.1951
5697.891 3931.10123333333
2902.637 2220.31946666667
2881.072 2857.95373333333
1526.828 2788.63283333333
1108.296 1947.92286666667
5094.152 7746.59333333333
8519.92 30342.2128666667
985.065 473.6563
1257.233 2768.91593333333
1208.604 2396.83446666667
3410.953 4789.0686
1808.666 3690.37973333333
2849.641 1997.6749
1445.745 2575.69726666667
2582.632 3421.5114
1387.618 1367.9572
4154.724 6788.42943333333
897.4464 1161.04953333333
984.0796 3722.1292
31354.73 40956.4049666667
9459.246 16507.3058333333
4813.583 1042.706
1593.223 3628.55893333333
2397.097 1883.68253333333
3120.63 4154.35973333333
1622.095 2781.43726666667
2034.806 2927.13923333333
1002.919 659.3827
956.3895 1446.54613333333
3547.18 4685.0527
980.0866 6513.05156666667
2140.106 1837.72266666667
3495.301 3427.95976666667
2252.535 3010.35966666667
2490.216 480.796266666667
4302.138 4673.08363333333
1229.79 5756.41766666667
3122.97 4855.41543333333
2428.549 2760.62176666667
651.6144 1080.12306666667
9839.445 13687.3662
43591.28 53755.0135333333
734.4123 554.185733333333
1693.721 1904.76383333333
2387.81 5054.92493333333
1523.925 3410.3965
441.125 1046.83076666667
1445.745 2575.69726666667
936.7548 2683.8297
2331.524 1141.87403333333
1781.933 2905.9003
772.5585 884.3344
31893.3 27944.1902
2086.505 4317.6593
719.2638 4185.69233333333
1175.551 4787.79903333333
4383.442 3561.43286666667
946.1409 3097.62136666667
1148.102 1269.45216666667
1809.784 1156.83016666667
1194.315 649.411833333333
1767.37 2993.05653333333
1214.973 3211.60556666667
2291.013 4547.44326666667
1408.03 1349.84973333333
940.9974 3027.67736666667
5070.254 4226.25043333333
944.7051 2998.31843333333
1835.413 3122.25023333333
593.5132 182.079533333333
10962.92 8829.3032
2876.823 4959.2926
1063.636 2125.0244
987.9585 1468.7574
2092.882 3869.90953333333
1396.398 2411.3467
1773.576 1267.79103333333
1048.648 1337.13303333333
1361.015 1367.91986666667
2130.702 931.4368
2229.241 3621.80443333333
1013.33 845.316866666667
2412.324 5016.45203333333
1745.795 390.840833333333
8286.35 5549.35823333333
527.764 1408.91333333333
1137.719 3444.56603333333
1285.291 820.1999
40942.91 57161.0623666667
3824.25 8568.93893333333
845.7384 862.9194
1957.944 2544.42453333333
1311.899 2990.48543333333
984.0796 3722.1312
1617.833 3103.37176666667
2456.014 1533.53933333333
546.6396 618.444333333334
653.0254 2495.53296666667
3501.29 4224.08866666667
2746.993 1761.23086666667
2197.887 3245.56773333333
1109.475 2730.3578
4767.877 4741.97426666667
2673.126 3194.77056666667
2218.339 4089.67753333333
2394.24 1851.14653333333
3644.777 6428.1873
2057.587 4320.38713333333
2890.285 3557.128
4835.126 3277.1826
2913.402 4052.06733333333
1454.008 2219.72993333333
13417.32 17366.5651333333
576.9622 611.933166666666
732.7969 1933.38813333333
16015.87 44196.6414
542.4886 1761.15053333333
2406.435 3220.6124
30052.36 22924.1579333333
1449.829 1321.0804
1368.339 2295.67926666667
1547.151 3088.71703333333
48807.5 63732.9147333333
2825.916 3443.6094
831.114 5077.1022
7916.536 8406.35503333334
878.3406 2255.66753333333
2238.068 5016.05013333333
2789.244 2765.68353333333
1545.077 2933.77996666667
3870.511 2971.5254
24552.47 16295.3552666667
2935.748 4280.6921
733.6418 852.434733333333
5839.837 5814.4657
1634.654 1005.8162
3234.856 2649.02886666666
2952.62 4651.53123333333
3219.09 3114.11913333333
5002.196 4694.45693333333
533.5515 1009.22586666667
4705.657 3570.2645
2490.769 1726.7988
1201.015 2527.4266
1740.663 1638.85033333333
3337.996 2638.03966666667
1142.478 3205.94683333333
6724.993 5856.11096666666
2418.663 3744.04663333333
2379.065 6591.833
1168.514 2302.38396666667
1378.757 2268.6705
1142.741 1586.08966666667
3331.018 2388.20526666667
2010.503 1813.64113333333
2721.1 3451.34766666667
1205.58 4098.56676666667
1070.282 1929.83653333333
1900.788 3534.24573333333
3280.079 1672.2641
1672.394 2143.86426666667
1360.007 5034.5442
2248.579 4381.5717
2969.681 3145.30836666667
2163.158 974.4872
2984.32 5105.60383333333
51988.74 70124.0715666667
2831.036 3045.05293333333
404.3709 1153.8007
1161.01 2940.9426
510.7838 764.772566666667
5163.868 7596.06356666667
863.507 332.5512
1766.244 3033.16453333333
707.1429 834.081966666667
1571.876 2402.57196666667
711.1953 1308.84976666667
299.2919 370.868566666667
5654.463 6223.28886666666
725.6334 1028.7371
2684.375 2886.2395
1868.303 2538.9214
6662.653 10807.2580666667
6384.321 15941.6949
1948.662 3551.25116666667
4929.776 5570.9688
2951.242 3785.80733333333
3783.741 5739.66253333333
1330.138 3961.7866
1904.972 1826.98756666667
7777.085 16017.2912333333
5542.769 6650.3941
2234.172 875.8226
9587.349 4686.7072
3192.939 3981.3591
1057.28 1020.51806666667
1035.032 1164.47186666667
385.4997 499.4841
1509.394 1874.514
1037.718 843.964533333333
1852.043 3628.545
1355.31 5444.39036666667
854.0653 2607.03456666667
2995.764 4851.0154
1261.941 1447.36516666667
1867.597 3964.02266666667
2248.81 3431.1239
4517.159 4969.59256666667
2419.658 1473.0743
2604.429 1925.9102
1346.917 2305.13323333333
920.7173 1882.95733333333
1093.649 3074.74043333333
2596.691 2812.69036666667
5408.976 9578.87126666667
13458.95 14253.3656
831.1306 1752.0371
548.5372 723.697533333334
2134.398 6151.05286666667
3251.816 3684.82823333333
3312.389 5021.7896
1404.681 2390.6622
3441.477 5948.89133333333
666.719 1941.98293333333
1917.123 2139.5395
1617.982 1383.16393333333
1290.818 3489.02293333333
3494.467 3417.68446666667
3194.29 3082.8605
2339.394 2885.6533
2795.752 4743.9716
1126.115 2993.9093
635.4205 618.812233333334
1927.849 3722.9415
4364.48 1224.41376666667
1543.023 2376.49776666667
1024.657 6213.75376666667
1287.756 5849.9275
638.9444 1087.4031
2259.811 3864.37333333333
1345.024 2039.02663333333
24509.11 31731.7360666667
1944.51 626.650866666667
4952.908 5464.4647
2248.321 3883.263
40134.59 62063.6553
7478.74 5310.02623333333
1993.924 522.072566666667
1904.868 2376.0151
411.8026 1270.35056666667
1155.929 7035.8999
3028.514 8851.49786666667
433.6718 1465.419
1929.343 3798.7227
660.0536 386.250633333333
2557.65 725.897166666667
2759.515 3181.06876666667
4204.834 7072.98546666667
1322.857 4716.32373333333
976.5571 565.753633333333
5676.87 3446.78176666667
1093.591 1518.99063333333
857.2182 1091.9918
1081.522 1138.72926666667
907.7898 530.151
2023.391 5083.486
3722.625 4591.46103333333
1945.323 1078.5495
3067.509 4354.03983333333
921.2411 806.4142
1747.954 2258.45316666667
4791.362 4894.47003333333
2177.175 1847.77036666667
1640.26 2961.70063333333
745.8912 713.711466666667
7823.438 7050.65996666667
1081.904 1090.06066666667
2120.324 1111.49483333333
1506.018 2433.68683333333
2490.334 1243.0719
3934.261 5720.48933333333
4285.554 3896.4127
2407.99 2961.55256666666
1834.841 1928.35553333333
1064.916 4358.0424
2788.218 1385.4489
2994.648 4726.67673333333
2079.555 2613.81176666667
786.1883 1357.51123333333
5235.248 3725.88666666667
1410.147 2664.9109
5597.958 1073.38646666667
14357.83 13450.9655666667
1346.752 880.4069
373.4278 445.633166666667
2086.341 1545.6055
5220.812 10036.0020666667
1403.388 1769.88816666667
48431.98 57342.6084
1811.716 2670.0907
1701.166 3819.21046666667
1138.505 420.5992
1293.486 4058.8699
28663.24 26330.4860333333
3707.446 3669.14246666667
1268.318 2764.02553333333
574.5521 2229.97773333333
2341.69 2559.30043333333
34730.72 53629.4450666667
1400.112 325.620333333333
1985.201 2646.5937
4530.555 4463.60626666667
2614.352 726.985266666667
1048.409 2777.7918
788.023 1075.39473333333
1471.583 3488.88433333333
4753.22 7868.5766
1259.421 3501.5052
2994.912 1663.45123333333
1037.09 1026.01833333333
2195.719 1330.7681
